yil;Il;toplam;"Hastalık
Illness";"Aile
geçimsizliği
Family
incompatibility";"Geçim
zorluğu
Economic
problems";"Ticari
başarısızlık
Business
failure";"Hissi0ilişki0ve
istediği0ile0evlenememe
Emotional0relationship
and0not0marrying
the0person0wanted";"Öğrenim
başarısızlığı
Educational
failure";"Diğer
Other";"Bilinmeyen
Unknown";;;;;;;;;
2006;Kütahya;23;7;4;3;0;2;0;0;7;;;;;;;;;
2006;Malatya;32;3;2;2;1;2;1;2;19;;;;;;;;;
2006;Manisa;57;13;3;6;2;3;2;1;27;;;;;;;;;
2006;Kahramanmaraş;34;2;4;6;0;2;1;0;19;;;;;;;;;
2006;Mardin;23;1;3;0;0;1;0;1;17;;;;;;;;;
2006;Muğla;44;10;6;2;1;2;0;2;21;;;;;;;;;
2006;Muş;29;1;3;0;1;0;0;0;24;;;;;;;;;
2006;Nevşehir;11;2;2;1;0;0;0;0;6;;;;;;;;;
2006;Niğde;12;3;2;0;0;2;0;0;5;;;;;;;;;
2006;Ordu;62;18;18;1;0;1;0;0;24;;;;;;;;;
2006;Rize;19;5;1;1;0;0;0;4;8;;;;;;;;;
2006;Sakarya;34;8;5;3;1;1;1;2;13;;;;;;;;;
2006;Samsun;55;19;9;3;2;4;2;1;15;;;;;;;;;
2006;Siirt;12;0;4;2;0;2;0;0;4;;;;;;;;;
2006;Sinop;14;0;4;0;0;3;0;1;6;;;;;;;;;
2006;Sivas;30;5;9;0;1;0;1;4;10;;;;;;;;;
2006;Tekirdağ;42;6;5;6;0;0;0;1;24;;;;;;;;;
2006;Tokat;19;0;1;2;0;0;0;0;16;;;;;;;;;
2006;Trabzon;20;7;2;1;0;1;0;5;4;;;;;;;;;
2006;Tunceli;8;3;0;0;0;0;0;0;5;;;;;;;;;
2006;Şanlıurfa;58;12;8;2;0;1;0;4;31;;;;;;;;;
2006;Uşak;9;2;0;0;1;0;0;2;4;;;;;;;;;
2006;Van;90;8;18;1;0;4;0;1;58;;;;;;;;;
2006;Yozgat;13;1;2;2;0;1;0;2;5;;;;;;;;;
2006;Zonguldak;33;5;1;2;0;0;0;2;23;;;;;;;;;
2006;Aksaray;10;0;0;2;0;0;1;0;7;;;;;;;;;
2006;Bayburt;0;0;0;0;0;0;0;0;0;;;;;;;;;
2006;Karaman;14;2;4;0;0;1;1;3;3;;;;;;;;;
2006;Kırıkkale;20;2;3;3;1;3;0;5;3;;;;;;;;;
2006;Batman;25;5;7;0;0;5;0;1;7;;;;;;;;;
2006;Şırnak;10;0;1;1;0;0;0;0;8;;;;;;;;;
2006;Bartın0;19;1;0;0;0;0;0;1;17;;;;;;;;;
2006;Ardahan;10;2;1;0;0;1;0;2;4;;;;;;;;;
2006;Iğdır;7;2;3;1;0;1;0;0;0;;;;;;;;;
2006;Yalova;5;1;0;0;2;0;0;0;2;;;;;;;;;
2006;Karabük;3;2;0;0;0;0;0;0;1;;;;;;;;;
2006;Kilis0;6;0;0;1;0;0;0;1;4;;;;;;;;;
2006;Osmaniye;25;2;7;2;1;5;3;1;4;;;;;;;;;
2006;Düzce;13;3;3;1;1;2;0;0;3;;;;;;;;;
2005;Türkiye;2703;474;363;225;63;176;31;196;1175;;;;;;;;;
2005;Adana;92;17;12;15;3;11;2;0;32;;;;;;;;;
2005;Adıyaman;15;2;1;1;0;4;1;0;6;;;;;;;;;
2005;Afyonkarahisar;28;3;7;0;0;3;0;0;15;;;;;;;;;
2005;Ağrı;29;1;7;0;1;0;0;0;20;;;;;;;;;
2005;Amasya;14;2;3;0;0;0;0;0;9;;;;;;;;;
2005;Ankara;163;35;17;12;6;6;1;2;84;;;;;;;;;
2005;Antalya;56;7;7;1;3;4;0;5;29;;;;;;;;;
2005;Artvin;25;0;4;2;0;1;0;0;18;;;;;;;;;
2005;Aydın;60;23;6;12;2;3;0;0;14;;;;;;;;;
2005;Balıkesir;60;6;6;3;1;3;0;4;37;;;;;;;;;
2005;Bilecik;7;2;0;2;0;0;0;0;3;;;;;;;;;
2005;Bingöl;10;3;2;1;0;0;0;0;4;;;;;;;;;
2005;Bitlis;8;0;3;1;0;0;1;0;3;;;;;;;;;
2005;Bolu;12;2;6;1;0;0;0;1;2;;;;;;;;;
2005;Burdur;17;3;6;0;0;2;0;0;6;;;;;;;;;
2005;Bursa;98;21;24;5;6;7;1;5;29;;;;;;;;;
2005;Çanakkale;27;5;2;1;1;2;0;0;16;;;;;;;;;
2005;Çankırı;3;1;0;0;0;0;0;0;2;;;;;;;;;
2005;Çorum;19;1;3;1;1;2;0;2;9;;;;;;;;;
2005;Denizli;31;10;7;3;2;2;0;3;4;;;;;;;;;
2005;Diyarbakır;43;6;1;1;1;8;0;9;17;;;;;;;;;
2005;Edirne;21;5;2;4;0;0;0;3;7;;;;;;;;;
2005;Elazığ;24;4;4;3;0;5;1;0;7;;;;;;;;;
2005;Erzincan;10;1;0;2;0;0;0;4;3;;;;;;;;;
2005;Erzurum;24;2;1;0;0;0;0;1;20;;;;;;;;;
2005;Eskişehir;31;5;4;4;0;4;0;7;7;;;;;;;;;
2005;Gaziantep;59;10;5;2;3;8;1;2;28;;;;;;;;;
2005;Giresun;16;5;1;1;0;3;0;3;3;;;;;;;;;
2005;Gümüşhane;5;2;1;0;0;1;0;0;1;;;;;;;;;
2005;Hakkari;5;0;0;0;0;4;0;0;1;;;;;;;;;
2005;Hatay;29;6;6;2;0;3;0;2;10;;;;;;;;;
2005;Isparta;16;1;4;3;0;1;0;1;6;;;;;;;;;
2005;Mersin;78;16;10;6;6;7;1;9;23;;;;;;;;;
2005;İstanbul;334;48;32;29;8;9;3;57;148;;;;;;;;;
2005;İzmir;159;23;19;12;1;8;1;23;72;;;;;;;;;
2005;Kars;26;1;11;0;0;1;0;9;4;;;;;;;;;
2005;Kastamonu;19;7;1;0;1;2;0;5;3;;;;;;;;;
2005;Kayseri;24;5;3;5;0;2;0;0;9;;;;;;;;;
2005;Kırklareli;19;4;2;2;0;3;1;0;7;;;;;;;;;
2005;Kırşehir;9;2;0;1;0;1;0;0;5;;;;;;;;;
2005;Kocaeli;38;7;7;8;1;4;0;2;9;;;;;;;;;
2005;Konya;61;21;6;8;2;2;1;0;21;;;;;;;;;
2005;Kütahya;25;13;3;2;0;2;0;2;3;;;;;;;;;
2005;Malatya;32;8;4;5;0;4;0;1;10;;;;;;;;;
2005;Manisa;81;13;7;10;1;7;0;1;42;;;;;;;;;
2005;Kahramanmaraş;30;4;4;2;1;1;0;0;18;;;;;;;;;
2005;Mardin;16;2;2;1;0;1;0;1;9;;;;;;;;;
2005;Muğla;95;15;9;7;2;10;2;2;48;;;;;;;;;
2005;Muş;21;2;4;1;0;0;0;2;12;;;;;;;;;
2005;Nevşehir;14;0;1;0;1;0;0;0;12;;;;;;;;;
2005;Niğde;8;0;2;0;0;1;0;0;5;;;;;;;;;
2005;Ordu;77;13;21;4;0;4;2;2;31;;;;;;;;;
2005;Rize;18;7;2;2;0;1;0;3;3;;;;;;;;;
2005;Sakarya;16;3;2;1;1;1;1;0;7;;;;;;;;;
2005;Samsun;46;11;8;4;0;2;1;0;20;;;;;;;;;
2005;Siirt;17;2;4;1;1;2;2;1;4;;;;;;;;;
2005;Sinop;13;6;3;1;0;0;0;0;3;;;;;;;;;
2005;Sivas;22;4;4;3;0;4;1;3;3;;;;;;;;;
2005;Tekirdağ;29;3;1;4;1;3;0;2;15;;;;;;;;;
2005;Tokat;16;2;3;0;0;0;0;0;11;;;;;;;;;
2005;Trabzon;19;10;1;0;0;0;0;5;3;;;;;;;;;
2005;Tunceli;15;2;0;0;0;0;0;0;13;;;;;;;;;
2005;Şanlıurfa;30;3;2;4;0;0;1;0;20;;;;;;;;;
2005;Uşak;20;5;3;4;0;0;0;1;7;;;;;;;;;
2005;Van;70;1;7;3;0;2;3;2;52;;;;;;;;;
2005;Yozgat;13;3;4;1;0;1;0;0;4;;;;;;;;;
2005;Zonguldak;25;2;4;2;1;0;1;2;13;;;;;;;;;
2005;Aksaray;7;1;2;2;0;0;0;0;2;;;;;;;;;
2005;Bayburt;0;0;0;0;0;0;0;0;0;;;;;;;;;
2005;Karaman;8;1;0;1;1;0;0;1;4;;;;;;;;;
2005;Kırıkkale;12;3;1;1;0;1;1;1;4;;;;;;;;;
2005;Batman;11;1;4;1;0;0;0;0;5;;;;;;;;;
2005;Şırnak;21;3;2;0;0;1;0;1;14;;;;;;;;;
2005;Bartın0;9;2;0;0;0;0;0;0;7;;;;;;;;;
2005;Ardahan;4;0;0;0;1;0;0;0;3;;;;;;;;;
2005;Iğdır;5;0;2;0;0;0;0;0;3;;;;;;;;;
2005;Yalova;5;0;0;0;0;0;0;1;4;;;;;;;;;
2005;Karabük;4;2;0;0;0;0;0;1;1;;;;;;;;;
2005;Kilis0;5;2;1;0;0;0;0;0;2;;;;;;;;;
2005;Osmaniye;14;0;2;3;3;2;0;2;2;;;;;;;;;
2005;Düzce;6;0;1;1;0;0;1;0;3;;;;;;;;;
2004;Türkiye;2707;482;429;194;60;169;69;21;1283;;;;;;;;;
2004;Adana;79;17;14;3;3;8;4;2;28;;;;;;;;;
2004;Adıyaman;19;2;2;0;0;2;0;0;13;;;;;;;;;
2004;Afyonkarahisar;25;3;4;2;0;1;0;1;14;;;;;;;;;
2004;Ağrı;34;2;4;0;0;5;0;0;23;;;;;;;;;
2004;Amasya;14;4;2;0;0;2;0;1;5;;;;;;;;;
2004;Ankara;142;37;22;13;4;3;9;1;53;;;;;;;;;
2004;Antalya;74;17;14;8;3;9;1;1;21;;;;;;;;;
2004;Artvin;10;1;3;1;0;0;0;0;5;;;;;;;;;
2004;Aydın;22;7;3;3;2;1;1;0;5;;;;;;;;;
2004;Balıkesir;66;3;8;4;1;2;0;0;48;;;;;;;;;
2004;Bilecik;12;1;3;0;0;0;2;0;6;;;;;;;;;
2004;Bingöl;17;3;1;0;0;3;0;1;9;;;;;;;;;
2004;Bitlis;9;0;1;0;0;0;0;0;8;;;;;;;;;
2004;Bolu;8;2;0;0;0;0;0;0;6;;;;;;;;;
2004;Burdur;14;2;5;0;1;0;0;0;6;;;;;;;;;
2004;Bursa;88;13;17;14;3;6;3;0;32;;;;;;;;;
2004;Çanakkale;33;3;6;3;0;3;1;0;17;;;;;;;;;
2004;Çankırı;9;1;5;0;0;0;1;0;2;;;;;;;;;
2004;Çorum;16;2;4;1;0;1;0;0;8;;;;;;;;;
2004;Denizli;27;4;6;2;0;2;0;0;13;;;;;;;;;
2004;Diyarbakır;58;7;15;3;4;3;2;0;24;;;;;;;;;
2004;Edirne;26;12;2;3;1;0;0;0;8;;;;;;;;;
2004;Elazığ;29;7;6;4;0;4;3;1;4;;;;;;;;;
2004;Erzincan;10;2;2;0;0;1;0;0;5;;;;;;;;;
2004;Erzurum;24;0;2;0;0;0;0;0;22;;;;;;;;;
2004;Eskişehir;34;7;0;4;1;0;0;0;22;;;;;;;;;
2004;Gaziantep;63;11;9;7;2;2;3;1;28;;;;;;;;;
2004;Giresun;21;2;5;1;1;2;1;0;9;;;;;;;;;
2004;Gümüşhane;6;1;0;0;0;1;0;0;4;;;;;;;;;
2004;Hakkari;9;0;0;0;0;1;0;0;8;;;;;;;;;
2004;Hatay;12;1;2;0;1;2;0;0;6;;;;;;;;;
2004;Isparta;20;7;3;3;0;0;0;0;7;;;;;;;;;
2004;Mersin;63;14;5;6;0;4;3;0;31;;;;;;;;;
2004;İstanbul;380;76;53;29;8;24;5;1;184;;;;;;;;;
2004;İzmir;161;26;18;15;5;12;2;2;81;;;;;;;;;
2004;Kars;23;3;6;3;0;0;2;1;8;;;;;;;;;
2004;Kastamonu;30;5;2;2;0;2;1;0;18;;;;;;;;;
2004;Kayseri;27;6;2;1;1;1;1;0;15;;;;;;;;;
2004;Kırklareli;19;4;2;2;0;0;0;0;11;;;;;;;;;
2004;Kırşehir;6;0;0;0;0;0;0;0;6;;;;;;;;;
2004;Kocaeli;32;5;11;3;0;2;3;0;8;;;;;;;;;
2004;Konya;73;21;11;7;1;8;1;0;24;;;;;;;;;
2004;Kütahya;29;5;6;2;2;1;0;0;13;;;;;;;;;
2004;Malatya;38;7;5;0;2;2;0;0;22;;;;;;;;;
2004;Manisa;80;15;11;7;2;6;2;1;36;;;;;;;;;
2004;Kahramanmaraş;32;1;3;1;0;3;5;1;18;;;;;;;;;
2004;Mardin;25;3;6;1;1;1;0;0;13;;;;;;;;;
2004;Muğla;85;10;20;6;1;15;10;4;19;;;;;;;;;
2004;Muş;16;0;3;0;0;2;0;0;11;;;;;;;;;
2004;Nevşehir;17;4;1;1;0;0;0;0;11;;;;;;;;;
2004;Niğde;9;3;1;0;1;0;0;0;4;;;;;;;;;
2004;Ordu;56;9;28;0;1;2;1;0;15;;;;;;;;;
2004;Rize;12;4;0;0;0;0;0;0;8;;;;;;;;;
2004;Sakarya;24;3;3;2;0;1;0;0;15;;;;;;;;;
2004;Samsun;60;17;8;3;1;1;0;1;29;;;;;;;;;
2004;Siirt;12;2;0;0;1;2;0;0;7;;;;;;;;;
2004;Sinop;6;3;1;0;0;1;0;0;1;;;;;;;;;
2004;Sivas;17;5;2;1;0;0;1;0;8;;;;;;;;;
2004;Tekirdağ;27;8;7;1;1;0;0;0;10;;;;;;;;;
2004;Tokat;25;7;3;0;0;1;0;0;14;;;;;;;;;
2004;Trabzon;26;7;3;3;0;1;0;0;12;;;;;;;;;
2004;Tunceli;5;1;1;0;0;0;0;0;3;;;;;;;;;
2004;Şanlıurfa;39;5;8;3;1;3;0;0;19;;;;;;;;;
2004;Uşak;16;1;4;5;0;0;1;0;5;;;;;;;;;
2004;Van;59;0;4;1;0;2;0;0;52;;;;;;;;;
2004;Yozgat;10;1;1;1;0;4;0;0;3;;;;;;;;;
2004;Zonguldak;15;3;4;0;0;0;0;0;8;;;;;;;;;
2004;Aksaray;14;2;1;0;0;0;0;0;11;;;;;;;;;
2004;Bayburt;0;0;0;0;0;0;0;0;0;;;;;;;;;
2004;Karaman;3;0;0;2;0;0;0;0;1;;;;;;;;;
2004;Kırıkkale;8;1;1;1;0;1;0;0;4;;;;;;;;;
2004;Batman;16;1;3;2;0;1;0;0;9;;;;;;;;;
2004;Şırnak;11;0;1;0;0;0;0;0;10;;;;;;;;;
2004;Bartın0;9;1;0;0;0;0;0;0;8;;;;;;;;;
2004;Ardahan;7;0;4;0;0;0;0;0;3;;;;;;;;;
2004;Iğdır;7;2;0;0;0;0;0;0;5;;;;;;;;;
2004;Yalova;8;0;0;1;2;0;0;0;5;;;;;;;;;
2004;Karabük;6;2;1;1;0;0;0;0;2;;;;;;;;;
2004;Kilis0;6;2;1;0;0;0;0;0;3;;;;;;;;;
2004;Osmaniye;13;3;0;1;1;1;0;1;6;;;;;;;;;
2004;Düzce;15;3;4;1;1;1;0;0;5;;;;;;;;;
2003;Türkiye;2705;1018;580;385;147;266;95;214;0;;;;;;;;;
2003;Adana;20;9;4;3;1;0;2;1;0;;;;;;;;;
2003;Adıyaman;18;7;4;2;0;2;1;2;0;;;;;;;;;
2003;Afyonkarahisar;39;16;6;4;3;4;1;5;0;;;;;;;;;
2003;Ağrı;15;8;1;1;0;1;1;3;0;;;;;;;;;
2003;Amasya;11;5;1;3;1;0;1;0;0;;;;;;;;;
2003;Ankara;167;66;20;33;16;14;7;11;0;;;;;;;;;
2003;Antalya;51;19;3;9;8;7;1;4;0;;;;;;;;;
2003;Artvin;7;2;2;0;1;0;1;1;0;;;;;;;;;
2003;Aydın;68;22;12;20;3;8;1;2;0;;;;;;;;;
2003;Balıkesir;49;20;8;10;2;2;1;6;0;;;;;;;;;
2003;Bilecik;10;8;0;2;0;0;0;0;0;;;;;;;;;
2003;Bingöl;13;5;1;2;0;4;0;1;0;;;;;;;;;
2003;Bitlis;4;2;0;0;0;1;0;1;0;;;;;;;;;
2003;Bolu;12;4;5;1;0;1;0;1;0;;;;;;;;;
2003;Burdur;18;13;3;1;0;0;0;1;0;;;;;;;;;
2003;Bursa;58;19;12;9;5;5;1;7;0;;;;;;;;;
2003;Çanakkale;24;14;4;3;1;0;0;2;0;;;;;;;;;
2003;Çankırı;3;1;0;1;1;0;0;0;0;;;;;;;;;
2003;Çorum;41;12;8;7;6;3;3;2;0;;;;;;;;;
2003;Denizli;65;13;25;10;2;10;3;2;0;;;;;;;;;
2003;Diyarbakır;50;20;16;6;0;5;1;2;0;;;;;;;;;
2003;Edirne;9;4;0;1;0;1;0;3;0;;;;;;;;;
2003;Elazığ;35;17;4;3;3;1;3;4;0;;;;;;;;;
2003;Erzincan;7;2;2;0;0;1;1;1;0;;;;;;;;;
2003;Erzurum;22;4;6;3;2;2;0;5;0;;;;;;;;;
2003;Eskişehir;41;20;5;4;0;5;1;6;0;;;;;;;;;
2003;Gaziantep;48;14;7;7;4;9;2;5;0;;;;;;;;;
2003;Giresun;23;8;6;4;0;1;3;1;0;;;;;;;;;
2003;Gümüşhane;3;0;2;0;1;0;0;0;0;;;;;;;;;
2003;Hakkari;3;1;1;0;0;0;1;0;0;;;;;;;;;
2003;Hatay;31;12;5;2;0;11;0;1;0;;;;;;;;;
2003;Isparta;30;14;5;4;0;1;5;1;0;;;;;;;;;
2003;Mersin;73;29;14;14;5;7;1;3;0;;;;;;;;;
2003;İstanbul;315;126;73;38;21;25;7;25;0;;;;;;;;;
2003;İzmir;227;86;49;32;8;22;12;18;0;;;;;;;;;
2003;Kars;19;8;5;3;0;1;1;1;0;;;;;;;;;
2003;Kastamonu;22;10;1;7;1;0;0;3;0;;;;;;;;;
2003;Kayseri;48;20;8;6;4;9;0;1;0;;;;;;;;;
2003;Kırklareli;24;10;4;4;2;1;1;2;0;;;;;;;;;
2003;Kırşehir;11;4;1;3;1;1;0;1;0;;;;;;;;;
2003;Kocaeli;45;22;7;3;0;1;6;6;0;;;;;;;;;
2003;Konya;84;33;15;16;0;11;3;6;0;;;;;;;;;
2003;Kütahya;16;11;1;1;1;0;0;2;0;;;;;;;;;
2003;Malatya;12;4;2;0;1;3;1;1;0;;;;;;;;;
2003;Manisa;62;20;10;21;4;1;0;6;0;;;;;;;;;
2003;Kahramanmaraş;29;13;4;2;3;4;1;2;0;;;;;;;;;
2003;Mardin;12;3;4;2;2;1;0;0;0;;;;;;;;;
2003;Muğla;146;30;66;7;4;23;7;9;0;;;;;;;;;
2003;Muş;23;6;7;2;0;6;1;1;0;;;;;;;;;
2003;Nevşehir;8;4;1;0;0;0;0;3;0;;;;;;;;;
2003;Niğde;10;2;1;1;3;2;0;1;0;;;;;;;;;
2003;Ordu;9;4;1;1;3;0;0;0;0;;;;;;;;;
2003;Rize;14;9;2;2;0;0;0;1;0;;;;;;;;;
2003;Sakarya;28;14;8;3;2;0;0;1;0;;;;;;;;;
2003;Samsun;39;10;10;8;2;3;2;4;0;;;;;;;;;
2003;Siirt;9;2;1;0;0;3;0;3;0;;;;;;;;;
2003;Sinop;14;8;2;2;2;0;0;0;0;;;;;;;;;
2003;Sivas;16;6;3;4;0;3;0;0;0;;;;;;;;;
2003;Tekirdağ;45;19;9;5;4;2;1;5;0;;;;;;;;;
2003;Tokat;24;11;1;6;1;1;1;3;0;;;;;;;;;
2003;Trabzon;25;8;6;4;1;3;3;0;0;;;;;;;;;
2003;Tunceli;9;5;1;2;0;1;0;0;0;;;;;;;;;
2003;Şanlıurfa;23;8;6;5;2;0;0;2;0;;;;;;;;;
2003;Uşak;24;8;4;9;0;1;1;1;0;;;;;;;;;
2003;Van;58;14;30;1;3;5;0;5;0;;;;;;;;;
2003;Yozgat;17;6;5;2;1;1;2;0;0;;;;;;;;;
2003;Zonguldak;27;7;10;2;2;5;0;1;0;;;;;;;;;
2003;Aksaray;10;5;2;0;0;2;0;1;0;;;;;;;;;
2003;Bayburt;0;0;0;0;0;0;0;0;0;;;;;;;;;
2003;Karaman;8;2;5;1;0;0;0;0;0;;;;;;;;;
2003;Kırıkkale;23;9;4;3;0;5;0;2;0;;;;;;;;;
2003;Batman;20;5;4;1;2;4;0;4;0;;;;;;;;;
2003;Şırnak;15;8;2;0;0;1;0;4;0;;;;;;;;;
2003;Bartın0;13;4;6;1;0;2;0;0;0;;;;;;;;;
2003;Ardahan;10;5;2;0;0;1;0;2;0;;;;;;;;;
2003;Iğdır;6;4;2;0;0;0;0;0;0;;;;;;;;;
2003;Yalova;7;1;1;1;1;0;1;2;0;;;;;;;;;
2003;Karabük;6;4;0;0;0;1;1;0;0;;;;;;;;;
2003;Kilis0;6;3;1;1;0;1;0;0;0;;;;;;;;;
2003;Osmaniye;14;5;1;2;1;4;0;1;0;;;;;;;;;
2003;Düzce;5;2;0;2;0;0;1;0;0;;;;;;;;;
2002;Türkiye;2301;895;493;327;91;239;88;168;0;;;;;;;;;
2002;Adana;51;18;9;8;3;4;5;4;0;;;;;;;;;
2002;Adıyaman;27;13;7;3;0;0;0;4;0;;;;;;;;;
2002;Afyonkarahisar;20;9;5;3;0;1;1;1;0;;;;;;;;;
2002;Ağrı;55;10;16;2;1;6;0;20;0;;;;;;;;;
2002;Amasya;22;16;2;3;0;0;1;0;0;;;;;;;;;
2002;Ankara;220;89;39;31;12;21;13;15;0;;;;;;;;;
2002;Antalya;52;22;8;6;6;7;0;3;0;;;;;;;;;
2002;Artvin;1;1;0;0;0;0;0;0;0;;;;;;;;;
2002;Aydın;20;6;4;4;1;4;0;1;0;;;;;;;;;
2002;Balıkesir;33;15;5;8;3;0;1;1;0;;;;;;;;;
2002;Bilecik;5;2;0;0;1;1;0;1;0;;;;;;;;;
2002;Bingöl;2;0;1;0;0;0;0;1;0;;;;;;;;;
2002;Bitlis;8;2;1;2;0;1;0;2;0;;;;;;;;;
2002;Bolu;3;2;1;0;0;0;0;0;0;;;;;;;;;
2002;Burdur;9;0;3;2;0;0;1;3;0;;;;;;;;;
2002;Bursa;110;45;26;16;3;12;2;6;0;;;;;;;;;
2002;Çanakkale;17;2;3;4;1;2;1;4;0;;;;;;;;;
2002;Çankırı;5;1;0;0;0;3;0;1;0;;;;;;;;;
2002;Çorum;14;2;7;0;0;5;0;0;0;;;;;;;;;
2002;Denizli;31;14;4;5;0;6;0;2;0;;;;;;;;;
2002;Diyarbakır;50;22;14;7;1;4;2;0;0;;;;;;;;;
2002;Edirne;16;7;1;1;2;1;2;2;0;;;;;;;;;
2002;Elazığ;16;5;3;2;0;4;0;2;0;;;;;;;;;
2002;Erzincan;4;1;1;0;1;0;0;1;0;;;;;;;;;
2002;Erzurum;13;3;5;2;0;2;0;1;0;;;;;;;;;
2002;Eskişehir;51;15;6;7;1;11;3;8;0;;;;;;;;;
2002;Gaziantep;48;12;8;10;4;3;1;10;0;;;;;;;;;
2002;Giresun;11;6;0;0;0;2;0;3;0;;;;;;;;;
2002;Gümüşhane;1;1;0;0;0;0;0;0;0;;;;;;;;;
2002;Hakkari;5;4;1;0;0;0;0;0;0;;;;;;;;;
2002;Hatay;13;5;3;2;1;1;0;1;0;;;;;;;;;
2002;Isparta;21;8;5;1;1;2;1;3;0;;;;;;;;;
2002;Mersin;36;18;6;3;4;4;0;1;0;;;;;;;;;
2002;İstanbul;315;93;65;66;17;41;12;21;0;;;;;;;;;
2002;İzmir;191;95;40;24;3;19;5;5;0;;;;;;;;;
2002;Kars;28;7;9;7;2;1;0;2;0;;;;;;;;;
2002;Kastamonu;13;3;5;3;1;0;0;1;0;;;;;;;;;
2002;Kayseri;27;11;4;5;3;2;0;2;0;;;;;;;;;
2002;Kırklareli;12;7;2;2;1;0;0;0;0;;;;;;;;;
2002;Kırşehir;5;0;1;1;1;0;2;0;0;;;;;;;;;
2002;Kocaeli;37;9;7;7;1;6;3;4;0;;;;;;;;;
2002;Konya;41;18;7;5;4;4;1;2;0;;;;;;;;;
2002;Kütahya;9;4;2;1;0;0;1;1;0;;;;;;;;;
2002;Malatya;10;5;0;3;0;0;2;0;0;;;;;;;;;
2002;Manisa;34;11;11;10;1;1;0;0;0;;;;;;;;;
2002;Kahramanmaraş;41;28;6;1;1;3;1;1;0;;;;;;;;;
2002;Mardin;10;1;7;0;1;0;1;0;0;;;;;;;;;
2002;Muğla;176;58;65;14;1;17;14;7;0;;;;;;;;;
2002;Muş;19;7;6;1;1;4;0;0;0;;;;;;;;;
2002;Nevşehir;8;2;0;4;0;1;0;1;0;;;;;;;;;
2002;Niğde;2;2;0;0;0;0;0;0;0;;;;;;;;;
2002;Ordu;7;5;1;1;0;0;0;0;0;;;;;;;;;
2002;Rize;7;6;0;1;0;0;0;0;0;;;;;;;;;
2002;Sakarya;7;4;1;1;0;1;0;0;0;;;;;;;;;
2002;Samsun;24;9;3;6;0;3;1;2;0;;;;;;;;;
2002;Siirt;3;1;1;0;0;1;0;0;0;;;;;;;;;
2002;Sinop;5;4;0;0;0;1;0;0;0;;;;;;;;;
2002;Sivas;21;10;5;3;0;2;1;0;0;;;;;;;;;
2002;Tekirdağ;26;13;2;5;0;1;2;3;0;;;;;;;;;
2002;Tokat;16;8;1;3;0;2;0;2;0;;;;;;;;;
2002;Trabzon;15;8;3;0;0;1;0;3;0;;;;;;;;;
2002;Tunceli;9;5;0;1;1;2;0;0;0;;;;;;;;;
2002;Şanlıurfa;33;14;8;2;1;4;2;2;0;;;;;;;;;
2002;Uşak;2;1;1;0;0;0;0;0;0;;;;;;;;;
2002;Van;25;15;6;1;1;1;0;1;0;;;;;;;;;
2002;Yozgat;8;0;1;2;1;3;1;0;0;;;;;;;;;
2002;Zonguldak;13;9;2;0;0;1;0;1;0;;;;;;;;;
2002;Aksaray;11;4;2;2;1;0;0;2;0;;;;;;;;;
2002;Bayburt;0;0;0;0;0;0;0;0;0;;;;;;;;;
2002;Karaman;5;2;1;1;0;1;0;0;0;;;;;;;;;
2002;Kırıkkale;7;4;0;3;0;0;0;0;0;;;;;;;;;
2002;Batman;6;3;2;1;0;0;0;0;0;;;;;;;;;
2002;Şırnak;6;1;4;0;0;1;0;0;0;;;;;;;;;
2002;Bartın0;5;1;2;1;0;0;1;0;0;;;;;;;;;
2002;Ardahan;5;3;1;0;0;0;1;0;0;;;;;;;;;
2002;Iğdır;13;5;5;2;0;1;0;0;0;;;;;;;;;
2002;Yalova;4;2;2;0;0;0;0;0;0;;;;;;;;;
2002;Karabük;3;1;0;2;0;0;0;0;0;;;;;;;;;
2002;Kilis0;2;2;0;0;0;0;0;0;0;;;;;;;;;
2002;Osmaniye;34;12;7;2;2;6;2;3;0;;;;;;;;;
2002;Düzce;11;6;1;1;0;1;1;1;0;;;;;;;;;
2001;Türkiye;2584;743;644;525;148;314;59;151;0;;;;;;;;;
2001;Adana;66;16;8;21;4;4;0;13;0;;;;;;;;;
2001;Adıyaman;28;5;3;4;0;1;4;11;0;;;;;;;;;
2001;Afyonkarahisar;19;4;5;2;0;1;0;7;0;;;;;;;;;
2001;Ağrı;14;4;3;1;0;0;0;6;0;;;;;;;;;
2001;Amasya;43;24;7;3;0;2;3;4;0;;;;;;;;;
2001;Ankara;227;53;47;53;18;22;5;29;0;;;;;;;;;
2001;Antalya;52;11;14;10;2;6;1;8;0;;;;;;;;;
2001;Artvin;7;2;0;2;0;0;2;1;0;;;;;;;;;
2001;Aydın;58;21;15;14;2;1;1;4;0;;;;;;;;;
2001;Balıkesir;40;14;10;9;4;3;0;0;0;;;;;;;;;
2001;Bilecik;10;2;2;5;0;0;0;1;0;;;;;;;;;
2001;Bingöl;7;2;3;0;0;2;0;0;0;;;;;;;;;
2001;Bitlis;9;4;3;0;0;1;0;1;0;;;;;;;;;
2001;Bolu;13;8;2;1;1;1;0;0;0;;;;;;;;;
2001;Burdur;10;0;4;4;1;0;0;1;0;;;;;;;;;
2001;Bursa;103;35;21;18;8;10;5;6;0;;;;;;;;;
2001;Çanakkale;20;9;0;1;3;4;0;3;0;;;;;;;;;
